artist_spotify_id,artist,country,followers,listeners
26jAajQDgnE4vD8FFZL8Sf,Rabito,Argentina,560669,558438
31kgZWvoPhxDcTKgVbgi3J,Koino Yokan,Argentina,162418,553987
62G1LvBKkkl7sLHqrGbAcp,Dual Sessions,Argentina,13541,550572
3No5HqLrMqJbmpJ1nUjUiM,Juan Quintero,Argentina,36488,537453
5zAgd4w0pUkadSSRAz9Z7Q,Los Rancheros,Argentina,105162,531639
51Q6RZOMEMuZHySsfWLTtk,Lil Troca,Argentina,137893,517489
4MUsDaGK0nPDJvYSoaoFUA,Perro Primo,Argentina,396403,514453
5YrBL6QmqRYTvr52b0IOT3,De La Calle,Argentina,220375,511751
6UYYp6Xo2NHP7AxNnR0rn4,Jóvenes Pordioseros,Argentina,170482,508552
7x2a9uyqlWbE9LwcoQWDTo,Almendra,Argentina,501810,504551
58gIcdW6E0jd0846aI1sVj,Gauchito Club,Argentina,113114,501334
0jwhC8DIMe1p89BXvsMnYj,K4OS,Argentina,362428,492294
3e8TWuBQYgKBa6feub25D7,Ronan,Argentina,4050,482633
0QIeOzcA4xi1RMwXWPdl14,La Barra,Argentina,333803,478916
2ao7Jx5TiinWuCtz6Lig4g,Alcides,Argentina,45951,470987
0bYQe0JDIjxkSHQoXlfngl,ACRU,Argentina,369627,466032
326diDmb5N6dRV8FUCROuT,G Sony,Argentina,56696,465025
2oSUm3Sv4yNsTLaYuROuST,Kameleba,Argentina,181172,460249
59dLJG3ZVwkMZLFKByQCJB,Pappo's Blues,Argentina,323279,458188
3QHfoNHT7vrSZX2XatyEsy,Candelaria Molfese,Argentina,11884,457437
2zPvDg6LI6NHPQVQIESjfW,Lara91k,Argentina,69050,444018
0txXDZCdXBzha20sgN1GRk,Karen Méndez,Argentina,582365,441278
1WXAndtMSMymA6qMXyvoXV,Los Gardelitos,Argentina,395044,436397
6E8vZ5lkpXbXlkgHhbVJSl,Chancha Via Circuito,Argentina,165324,434249
55j4xUfI5AATqETp8AnrRp,Memphis La Blusera,Argentina,411269,432460
3WSePpVeFAwNAI4vQc19rG,El Retutu,Argentina,39732,424864
2XVoz4hoXgQ3C2BTGxl9V2,Juan Ingaramo,Argentina,78336,412241
5aJWEc5r4loyrMRAXgPxsh,Ronpe 99,Argentina,153079,407198
1a1v0OJC5GqtsLwzoqJm7j,Usted Señalemelo,Argentina,228706,404216
5sASmkskUJsvYDSYKRkkYd,2 minutos,Argentina,269250,400515
6J19N5JZkGRjuONpiizCIe,Sergio Denis,Argentina,284091,398394
2MLiASzGQHVMyORIApRGsp,Kapanga,Argentina,500757,396328
4PJtMqmJX54aKaztYQfFYb,Piti Fernández,Argentina,128847,393031
6GYXfifD78PYARjZzxQzrG,Benjamín Amadeo,Argentina,138254,387660
3lwRbCTt1qmo0QgXUai8ao,Cacho Castaña,Argentina,288605,386544
5eIRbSES1yeGSBuqZ4xvuD,Pekeño 77,Argentina,256720,386170
6qYd7xlmeeeDkPfx6mZ9PV,Almafuerte,Argentina,280245,382447
3MNvKeLzGSvOPtXJAjCOzf,Las Ligas Menores,Argentina,163131,381924
0gQKzAKJSt3Ko7SKEr9y9z,Ilan Amores,Argentina,17657,380199
0IaiZRhsEDKT58KYfU5isz,Santi Muk,Argentina,54353,374131
0gcn3HLEtMkH06w4GUxzG3,Erreway,Argentina,478065,371950
6GEaxHZNiogI175zUr4KvH,Axel Fiks,Argentina,58309,358266
5u7XKRtVQQxpaienPaIMN0,Semino Rossi,Argentina,112118,351666
4xtmhwkXcI1bfDZNzQHR8F,Iglesia Rey De Reyes & Claudio Freidzon,Argentina,56088,349468
4KrX2lMNXFQrzpkZnDDJTg,James Farrelli,Argentina,7830,340097
15RLdM61VHtknTIYIuNviR,Blunted Vato,Argentina,273336,333963
0GUxqzAYRCveTfqBLhojnF,Isla de Caras,Argentina,55018,330506
6bigFvZX5HdrC98srqxRLQ,Panther,Argentina,115203,325510
1NHTQwuk3e6uBGMd4V74ug,Polina Grace,Argentina,5720,323203
2fGM1BtKeCWjnriro6BaPS,Ella Es Tan Cargosa,Argentina,146996,320784
3w9xEAItKEIFjQoR88mtsO,Adrián Berra,Argentina,73517,313670
4K8Mrjr9IvA8QU0Vjj4BED,Skay Beilinson,Argentina,251150,305041
0qGRkfnUqWeG49vbCv6rMY,Chango Spasiuk,Argentina,66074,304772
4R5IzlNSizG1oT8Gs4HH6k,Grupo Cali,Argentina,128616,303365
5IxyAzEThg31lxtUWCcb2q,Tormenta,Argentina,173085,302435
3eZXi1et2XpXPD7PoUDDzE,Ainda,Argentina,83344,302388
0w32WixD69mKW0O6bYwRCt,Alika,Argentina,264929,301831
0Q7HmY08qjZ6SrCb9DYji7,La Portuaria,Argentina,202201,301303
3TBQtYdNFCgig6ZrFUJkLx,Santoz,Argentina,51470,301264
4TkLUhcEmk9Wod6RcEVAi7,La Yegros,Argentina,81701,301129
5cMTiWeaWidGI8hVoZY8Ox,Perotá Chingó,Argentina,353952,300908
7M6qgWRcVoBqgkczMPT1x7,Ricardo Mollo,Argentina,27949,300364
6UAMLsapd2AyfEAEVFaxmc,La 25,Argentina,411026,299909
7o6GWu8PprO89hxuS9OiPu,Commanche,Argentina,26795,297390
09dpFW4ZcLR3GjeG7GOJR8,Don Osvaldo,Argentina,319288,296574
1p9IEVolgFCEjlFwEGTjPG,El Doctor,Argentina,35045,294712
0LlH3BrcSkLqcQ1flElWNJ,Resistencia Suburbana,Argentina,284776,293932
60zawKIAJS16ul7OSY91wM,Valeria Lynch,Argentina,270621,293898
5ohM2ZA35IpUZNIAiK4RoY,Daniel Melero,Argentina,33303,285527
0ovfSEcDqepf0vqJc811zQ,Lisandro Aristimuño,Argentina,246156,275186
1VAc90Avnm4J5j2cYu5RVB,Chulu,Argentina,53747,274674
6ghG9s4GfKVwxKtSdCtgwP,Thornato,Argentina,43872,268696
0CFMR3ZXAZ591sp0z2Hwjp,El Soldado,Argentina,137843,267165
5bRHi9WDeXedOIiRVS5DCx,REPULSIVE,Argentina,44776,264141
51f3tNDq1t3W7OCtokDRb0,Little Boogie,Argentina,32345,263868
3cBb4A9AZeZhcq781P3wCZ,Onda Vaga,Argentina,211808,262488
7zkqJ8J6yAlrBzDwbIMEEB,Andres Alborok,Argentina,1292,262205
1Mt6JeVWV9Tvgk8ercp5O9,Juan Carlos Baglietto,Argentina,158893,261990
4gQOceTfcyC3AQHUE2gmVt,Sergio Galleguillo,Argentina,68412,261008
48Idb5uZga8diRAMTc9q3E,David Lebón,Argentina,89421,251459
7ejyCwT1b7MIwHVCVO8HjX,Chita,Argentina,68186,251116
1V7tGmh5DDSNE0VsUcorJL,Maxi Trusso,Argentina,68338,248817
76wScr6deBbR8quNo1UxJI,Heleno,Argentina,75607,246195
6S0NgDvO6FINUMYschvqZe,AgusFortnite2008,Argentina,98621,240282
3FjdJbt6Myq32uv7P4owM1,Invisible,Argentina,237615,237217
0wTR1DXxJ3Ok60O4K4U9WT,Mir Nicolas,Argentina,33975,233462
0jmWbTDAKk9k593xUr6Exe,Silvana Di Lorenzo,Argentina,110711,233137
73lBjMjlN5WczHNWLIIVee,Zenon Pereyra,Argentina,9955,231067
5gii2fYcxLoUHWd1lWe4aT,Peteco Carabajal,Argentina,104776,224335
1UnfU05eCWxrY4vWarpeF0,Los Espiritus,Argentina,177277,215589
6H70hylNqfc86Omz8GoyDB,Tobi,Argentina,174477,206639
4EkrhlCS2DbFxvC3Uhq6p2,Los Violadores,Argentina,100066,201063
0LOfrH82HIHcCXk3eFF7og,Grupo Karicia,Argentina,119335,198345
6GyqhF3pwKcbo3U3Ncm8TJ,Ezequiel Arias,Argentina,21520,197829
7dXBi98p0mN5JCpBnU0XEm,Gato Barbieri,Argentina,51636,197263
39iHRO9MH9To3gjW7wqaW1,Lalo Schifrin,Argentina,61899,191834
6C3bLjpIfVoapHjMfpYAy2,FLORIAN,Argentina,10590,189342
2yGXs7AlyNVetlMvwsFXGk,Muerejoven,Argentina,109285,187403
6O1gkriLfZg5mnBrTlBq1N,Jan Earle,Argentina,45828,187205
4EmjPNMuvvKSEAyx7ibGrs,Feli Colina,Argentina,48231,185025
1VZQhmsaBc4voNvRGvFUgK,Salvapantallas,Argentina,138780,184685
3SmMFjYXeSKnh6JOJ1fpIx,Franco Robert,Argentina,4060,184551
1hwojP1Bi7ipcn0qFbe8tP,Conjunto Ivoti,Argentina,27629,180195
30tn7aO5EFnlClql7gPpGw,Lagartijeando,Argentina,33236,180150
4Pi85oI4dmppSqROLj7rgy,Todos Tus Muertos,Argentina,196417,179955
1sTOtMflHQ1ULtuozST5RR,Vox Dei,Argentina,180288,177780
4WEyRDFePTrRVfpV0Vdjs3,Los Perez García,Argentina,46135,177145
3FXD2eQcHOiacO9qXENLUN,Bahiano,Argentina,128423,174199
4ADdzb8h9qQTE8XPmSxY8r,Poncho,Argentina,21904,173778
4XvLzjMwnILZ9YnMHOVMIN,Sol Gabetta,Argentina,29515,173472
4pFUriuYqqAmBCvqF9o6LW,Sara Hebe,Argentina,136856,173198
7va6FT607YxAj4HtoXVEIh,Jose Larralde,Argentina,130234,172921
4Dcz7srpGyeBFxFpQTxlvC,Dante Spinetta,Argentina,58270,168197
7sTCF1oPEvu9dWonIAcX5a,Ignacio Maria Gomez,Argentina,36623,166834
6Saxi5uCjuMzIGcqqvTumR,Fémina,Argentina,96446,164662
6DPQIFnbvlnYf0QozkfiPw,Kermesse,Argentina,32100,163456
6GfDEGpIgzDdxCBpNCF4Np,Las Culisueltas,Argentina,25227,161980
0OdeZASgfypHefnghEjCAD,Willy Crook,Argentina,78421,157090
3QSFLkwEghCeYY042s6uWs,Argentino Luna,Argentina,102798,156811
1kPCI44Jh0btRRRHjouPSc,Natio,Argentina,3540,156490
09BpCKSle4c7RbDtCuZXnv,Militantes del Climax,Argentina,70567,156354
6lYTMu0moMkmypdvatWgYh,Agustin Pereyra Lucena,Argentina,10546,155569
3IyuxBX0pwXqbeFI4DWmhG,Riff,Argentina,151393,153530
0CbnFagNOhGkRNpQnHS0z7,Julián Aponte,Argentina,826,152537
54aqhNJ3tynW46SOwMR9hT,Yámana,Argentina,2683,152491
0B6mwRbxKrvUvklMk9571H,Churupaca,Argentina,90266,152376
5ORspEJvAWz3OgMR8gOqcP,Guidolain beats,Argentina,1115,152210
3WGilHlQrv83h1CbF18BEs,Rayos Láser,Argentina,74369,149675
4beHLf0L7m2eBwhyifF9Kn,Juliana Gattas,Argentina,20542,148434
5eTBRNl0TxiL7CJvwvNh3w,Fedeflaviano,Argentina,1566,142974
1QLXQU95X4LRBK4VNTUAQB,Franco Rizzaro,Argentina,8349,142280
7hY9Nctj1rismpSsCItWFC,Nacho Prado Y Daniel Campos,Argentina,14563,141491
1GC9IVqOiXNuWi7UYgPLgC,CAE,Argentina,45392,139077
3zyJ0KYR7Zxowqq4T4QKru,théos,Argentina,12955,136974
40c6EALi3nTmNeOAS3Eu5h,La Maquina De Hacer Pájaros,Argentina,167017,136519
0syNXPcVZZpTvXcfoRaXLg,Abril Olivera,Argentina,17274,134830
3BaNymWUlGvGOXKRJmySoG,El Osito Wito,Argentina,20521,133658
03vv0WEv8o8eeVgeXBVHdP,María Martha Serra Lima,Argentina,40915,133227
4xx3PjUWxXY0qEXUdDhrwx,Miss Bolivia,Argentina,119684,132060
10vtHOCA3qPLmrGylgO2F1,Manal,Argentina,101898,131816
3WxVICwFDAWMTWH8sELmRe,Spinetta Jade,Argentina,224526,131553
1nm9PdmvzPXJmIlMOk5XLy,Marilina Bertoldi,Argentina,137587,130716
4nrP6H78NuKzQr9bQxAFVk,Riddim,Argentina,94414,129738
2uxy7shOeojRrRr9EwD2t7,Mi Amigo Invencible,Argentina,97850,122116
0mSn9qsGHUMllx267A3qX3,Perras on the beach,Argentina,168934,120366
2Y6AtL4xQFvg8nroRM3ZV6,ODD MAMI,Argentina,61018,118856
7zV6hW6QOUC0QqqtM14aV4,Pim Pau,Argentina,70538,118551
2GWp5uc48WTM1nnqqUbJQd,Anekka,Argentina,1684,117928
04gHmjV4hmiIrT3PHXlTbZ,LoLo,Argentina,36092,116802
4mStQ3gsuRt6YDkloBov32,Loli Molina,Argentina,62058,116437
25Q4MN2O9yy7qzIY6HTgO3,Oriana,Argentina,220709,115780
0UAAJKwQZz8jVDoVtly8NA,Massacre,Argentina,82287,115031
2RPNbhguRnI9uqahGYcUc6,Eruca Sativa,Argentina,139228,113613
76hliHkgP5eIbVqLT7NmQ3,Juana Molina,Argentina,138803,113410
70XauTb6oEJbXxFoH6wY9F,Dancing Mood,Argentina,142245,112617
4l6qncc7ne4yU7z9i1Mtet,Jorge Fandermole,Argentina,45745,110936
4nD4jJ7anYuvuMtM8Wrspz,Lautaro Lopez,Argentina,129230,110837
3KsdiCqV04TOBhPWmk7u90,JAF,Argentina,106290,110822
1Mj0XQhXbzIXfoWTN391N6,Kiddo Toto,Argentina,90829,110804
3RjEsHMavgMDeD0sOUe7PQ,Mambru,Argentina,20023,110430
5kXK8waG1JeBQ8b5leWNSu,Ariel Rot,Argentina,62505,109463
66X3l109SsMthurq0pHk3g,Urbanse,Argentina,44454,109171
3WoxTj3fh8I58MpnwZyYyL,Raul Porchetto,Argentina,39758,109146
2E0SVBO1NkyVTl7PDmGGw4,Flema,Argentina,133766,107392
7rure1hFRz36lJv4LSTXxH,Rumbo Tumba,Argentina,24191,106852
6jCZSq4NyG2Ry0LyKHqClp,Paloma del Cerro,Argentina,49948,106814
7zrKyjlv5C1kp9eoJwG01J,Molok0,Argentina,26798,105244
264oCh73no9KvChVyWZoCe,Ulises Butrón,Argentina,5400,105122
6hr0SehcycxwgYfCgVy32M,Jay de Lys,Argentina,17022,104381
6U5QPaU2JpWfzInyd2g9zg,El Bordo,Argentina,173235,103153
5ptZQbxub0E1CofeQDhYgn,Manuel Sahagun,Argentina,1863,103071
6vtp1NouNva4jvDI2IqQey,El Chacal & Los Alpes Floreados,Argentina,8403,102960
5A2XGov21od4rPuy5U5GaW,Jin Yerei,Argentina,7504,102278
7EgR8MOSpxSytMngVCVGEu,Cielo Razzo,Argentina,166340,101843
34wPpdJXRno0eRFI5IAOYh,Sandra Mihanovich,Argentina,84909,99711
53Ik4pv6iE2gZ7Xc4BKlFJ,Las manos de Filippi,Argentina,60473,99001
5qeaKQ7gFhK3wGupHw90fT,DJ Dero,Argentina,5426,98555
54YdJC33Ztc1CNIuodmyUb,Leo García,Argentina,24337,97846
4VKHNaUBImLsxPOCdG5Mwl,Mimi Maura,Argentina,84500,96258
0S4dKS7CUNrCA3E9eOSrsB,Darío Poletti,Argentina,15472,94501
2haNFSI2XvHycF4x0nhp2w,La Mississippi,Argentina,102155,93349
7kAzSVEzKf7njKvpTC4AAH,Los Náufragos,Argentina,16574,91670
09w4rprrROhfc0yevxXCGg,Mosca,Argentina,16354,89889
6nmZ0P2weepXhXvox51G1A,Sol Pereyra,Argentina,28822,88976
3bSOF3p2LElLzyfeazQSOM,Maia Reficco,Argentina,122391,86460
6FWTqLIVK9jjMGcNJnF7xE,Broke Carrey,Argentina,23849,86030
6m2iYPwsqzgxxIPhWDPjvm,Man Ray,Argentina,19425,85672
6ZEchPBO4Hl3X2H3gpP8T2,Sebastian Sellares,Argentina,7124,85175
61WnmZdejrzK1KDPH2j2qD,Satélite Kingston,Argentina,23694,83735
5tDdTDGy0l8rHkeLaaEyyN,Carajo,Argentina,164210,83457
4nwFiHgPXUpo0KgR1rZSAD,Barbi Recanati,Argentina,40004,83107
4G8DaRnN7oPFkEJXwX2i94,KAKTOV,Argentina,200272,82088
4d0lC4AT0DwcybhN6SSB0G,Delfina Campos,Argentina,22928,81237
62LBdSPU8iqcGV4tSKruO9,MUTA,Argentina,4223,80908
0GEBrC42d3MZT2LpDPh2qt,An Espil,Argentina,27425,79735
4JathQD0aoyE5WwaIB2JxC,Salta La Banca,Argentina,109991,79633
2uDxGjpjAlx0drkaBZnHs7,Franco Smith,Argentina,3173,79231
4fH7GgndN1PBmd6S3Ux5W9,El Natty Combo,Argentina,58174,79040
6q9n20PmMRLtZc1xCgq0r3,Silvina Garre,Argentina,31075,78619
2h2frsYL6pssri5AZdlMUU,boom boom kid,Argentina,93444,78602
53EZ5ABP35N5oPGYTvjwU7,Chico Novarro,Argentina,10212,78470
6eoz7BtTcC5Q303xQtSgj9,A.N.I.M.A.L.,Argentina,88447,77826
0fCvNSLDgVZZGQK2GfYOEg,Soundexile,Argentina,5971,76162
6tPLRbaYWgZXppgsyKQ2M5,Javier Calamaro,Argentina,103547,74174
6eBe6zD6bYfdYUjwB1YStj,Adrian Hour,Argentina,12479,73390
5sNieaixWfKFosseXlWOym,Nación Ekeko,Argentina,41231,73151
7Ky9MAWbIE0z5VtPSNiMvd,Guitarreros,Argentina,34488,73078
7zsTaSj1Q4jSCjbj5GtmoN,Aníbal Troilo,Argentina,58289,72997
6lfuGeSEIAZl1WlXN3lSjk,Luis Salinas,Argentina,43952,72746
5bOm9wAui94GDhPOCKgmhY,Clara Cava,Argentina,35246,72549
0bEinswrM8NYuppKnMljIg,Barilari,Argentina,54315,71557
1h3H1KWtfAC1YRqYrQmXLF,Luca Bocci,Argentina,78420,71203
2wMN1UAgISJA8yQusQL18G,Silvina Moreno,Argentina,47408,69739
1aHdv3nIrpIqY0Ot84aUCl,Deborah Dixon,Argentina,5710,68430
6YbPwijYI1KH2v4aPzAORT,Suéter,Argentina,23539,68277
0Zq7qMNo2UXDat3Tzf0x2s,FEMI,Argentina,41409,68276
5p3CzYVyNJ3qvuS6aXxo9R,Kamada,Argentina,48725,65817
7jk87weJfexobhc1bJJt9M,Lego Skillz,Argentina,25444,65336
2HFZghIkDskGVAHLRVDUao,Rey de Reyes Kids,Argentina,15252,64478
5O8lCdBWT1JlDufwVywp01,Eterna Inocencia,Argentina,57406,64299
1DbNO9pwS4AzYbWX367Pvg,Emanuel Ortega,Argentina,13961,63964
0RlibgJa8rtPvVn415J6WN,Malena Villa,Argentina,31587,63674
3z1lMiC42WnFHHmwrACV66,Gabriela Anders,Argentina,9654,63446
4Oh4pMKSHRFuE8FbZdeh4j,Brigado Crew,Argentina,16898,63335
6fQBCAmdaMg4d9WYOMW58B,BlackDali,Argentina,23697,63215
085q57OvE341Q8n77AE9RT,Gabo Ferro,Argentina,56739,62968
3j7kmtxJ0aptdHr9ZCnEkp,Bestia Bebé,Argentina,40604,62825
7GGPw9LBY5Tqfx4fjBJM2E,Lucho Dee Jay,Argentina,22743,62189
3Q92036hpjn7sxc79pUXvz,Tomy Wahl,Argentina,8922,61763
5zZeIskMhdcQgke3Ntgker,Alberto Kuselman,Argentina,5148,61694
3xV8oWG5BKYU2LXVxS779A,La Finesse,Argentina,2226,61497
0LuP5risHsMdL4yjm2bl8u,Leonardo García-Alarcón,Argentina,2076,60687
56mXBoiHYV9QEJxHS5TPk3,Donbor,Argentina,10721,59373
0nDw7H8W4oU0QPzL4LC9Aj,BAMBI,Argentina,16247,59347
6oKLWbs4OqvmeXnREk0flZ,Ale Sergi,Argentina,5360,59147
0mHrW5nktwWjxgaL8FTFXb,Los Natas,Argentina,31655,58974
3iSYxEandRd7lJSmxWHXkk,El Otro Yo,Argentina,48478,57452
5TlgMX2qZVaWy2JI12tK2q,Weste,Argentina,22225,57421
2axDF0woEL8GYIoW93gPPf,Francisca y Los Exploradores,Argentina,36293,57107
3rNJyHBopW8UJZwXTB7ysH,Tapones de Punta,Argentina,23207,56866
4SzAEZqVVfHO0El8eDu9KJ,Dakillah,Argentina,177590,56744
46cEeRi8p3fkd1hN0N820b,Cadena Perpetua,Argentina,68607,56731
1imu37uW2KnEiLMAKmQVgn,Hilda Lizarazu,Argentina,61834,56685
5AQlQBU9LCmQwReukeom2I,Juanse,Argentina,20167,55853
76sA8VLsfgOY1qoNgHnf8K,Flexible Fire,Argentina,3537,55198
1qruKLQ04zhsg6YvJXMfOW,Nectar,Argentina,7285,55168
09mGQqsZ1C5wVCsjycNaIg,Paz Carrara,Argentina,20469,54627
2OVURSjT0iDO5S4zxikeM9,Calle Vapor,Argentina,12594,54414
3zoMlg6gx6K4NcGE15qtCF,Santi Celli,Argentina,19749,54277
6l13uPtVBgHB3gfpimh7Rb,The Kyoto Connection,Argentina,7557,54190
0i9C2rVWJ2UtTV6ZAixxmB,Meteoros,Argentina,24154,53995
5diAzb0BD6mSdU1xOhM7dc,Adriana Varela,Argentina,44550,53691
5A4rzeZ3KXx7VYvcna6awj,Emi Galvan,Argentina,13919,52589
4gtaTXIhBK1iyVUAkB2YZu,Sofia Macchi,Argentina,13496,52293
11wlHSvQVZGIJ5D1sTsihZ,Fun People,Argentina,83077,52148
08yq6CRUV0KSOn1J3t3vZk,Alberto Ginastera,Argentina,15321,51685
73flNW7YBYMrnp83TEl5Hq,Juana Rozas,Argentina,10377,50338
3x605qV1iPTEOLUMQA0yIX,LeonJD,Argentina,726,49968
6iqeypk1XRa2zQVRcIVmlF,Liliana Herrero,Argentina,43095,49282
73yh69zlE05t6t0dC3C55p,Vinocio,Argentina,32018,48835
1oagCrMTYkUXI9pmudj2w6,XLAB,Argentina,1919,48826
241K0nllagXEonPEu1Yyo8,Mamita Peyote,Argentina,16906,48416
6eas1NblWrY95XvCm0V3zC,Rodolfo Mederos,Argentina,7581,48380
1zfAJtfJEpUvMiQxigYj57,Banda de Turistas,Argentina,45550,47882
4UgGTtEPHv2yQFfFDgtee9,Ferdk,Argentina,13729,47710
609ifGTYnL9iOfPI5KIzq1,Karamelo Santo,Argentina,63096,47190
5P1RhObzX1DijnMKWJsPPH,RVZZER,Argentina,633,47130
1FIaDvGsK56jO0K0BUs1iW,Celeste Carballo,Argentina,60985,46359
0R0FEEepfDr3js3lsGPykq,Horcas,Argentina,73340,45886
6AHDMBhI1OTokvO5DkBB9p,Barrio Lindo,Argentina,15107,45684
2SpMjzpc9CfI6WWtwdToiA,Litto Nebbia,Argentina,47072,45039
37P2y0CGo3jIcG0QIIJQfS,Manu Martínez,Argentina,8061,44854
5QzDzXfXC5lepOBeQXBiVO,Marciano Cantero,Argentina,15844,44758
6I0h9J8iQTeXkAir3RAj9k,Pasado Verde,Argentina,23411,44700
5YBd6QiWRiskaRMcXI2Qtj,Mario Kirlis,Argentina,22849,44089
0yjlGMMFuIci8JCTAOb2AU,K4,Argentina,22952,44072
1B77gQZWI3khQYI19R9YUE,Juana La Loca,Argentina,31992,43489
45Mh2xppphSbyZluabCCJ1,Sueño de Pescado,Argentina,42637,43097
6YJnewrSxxoK4QIRgHp9oz,Giora Feidman,Argentina,22494,41895
2OEfOu8gvperJc2LcqGsjc,Chris Schweizer,Argentina,22268,41602
4l8Z2WwBmRXViEirICdm3t,Gabriel Marian,Argentina,2870,41520
0bI566gNqVLuVAra7TXQp9,Bulldog,Argentina,45502,41451
7nbOE0RhCrS1GrDEaVUVee,Los Besos,Argentina,29478,40988
7angJhk6prgArU70JNtgTT,Embajada Boliviana,Argentina,32442,40951
3zJXQgBRAEZRZZjndoogd5,Daniel Diaz,Argentina,2867,40691
1HPJQk3RATpRhuHPzRxx7V,Elio,Argentina,15152,40287
7pa4Z64S1qU90QytnRJgoJ,Arbolito,Argentina,58463,40181
4WjLhyf6zlQ4R9v7uVDN2E,bbrainz,Argentina,7579,40041
6foY5jmgmpmSibhlKc6fIp,Basslovd,Argentina,4674,39205
5MoGn6jc9GHCMiWzccjWRD,Friccion,Argentina,11030,38137
5YDpwWFLxk3wmHBKqAcfiI,Pedro Y Pablo,Argentina,36284,37770
4PRzyAvNqlYKSMhsKl2e0j,MissLupe,Argentina,12748,37144
2zaPCdAOiuYksq2VVBhsbs,Pablo Valetti,Argentina,220,36843
028xpD94ojZ0WraOcCTkEe,La Catedral,Argentina,6549,36459
6aCzyU3S7tQc31Cv09EcYu,SidiRum,Argentina,7585,35991
0MxxbjQyul7WXUFy0O6qiu,Tomas Heredia,Argentina,9364,35903
4Ozcco9RkNmJtg7qkCy8zI,Beruti,Argentina,5276,35699
4sJIwgaLC0VVZpK3LriAtT,Sofía Viola,Argentina,42158,35516
27PauMy7dOiHb7sI8h6s4T,BB ASUL,Argentina,12237,35349
2qNWn8KXd9mEEEGIxlDiuT,Juan Lopez,Argentina,8488,35089
2L0Rr4sKQ6UKc7NmSdh7Oh,THD+N,Argentina,2673,34560
4LcVOgiAzJlIZJk5gFa4yu,Rubén Goldín,Argentina,7675,34111
2sr0U0D0S7vnXh9epoKLVE,Grace & Badlove,Argentina,12839,34004
50G8Md24RBllYioL9BeZ1s,Raul Barboza,Argentina,18135,33960
33MyM0oCQgzBlvXbiiuwV4,Franco Fagioli,Argentina,8638,33601
7zXtvsjXDrLakTsrs63fM5,Agustin Giri,Argentina,3841,33301
4VUsFXk67zxZVz1UJxBNV6,Folgar,Argentina,1156,33289
4X3jL5rTrxMobkSxezJ6SD,Anyi,Argentina,11150,32913
4YufEYOotwxOrZxtzdPgS3,Sebastián Escofet,Argentina,2744,32486
2ftgrv1RUbg93sZm5YUldQ,Toomy Disco,Argentina,6642,32459
4U48zETkokPB76fnXQiO2b,De La Rivera,Argentina,10690,32433
6GQx1heM2wyI3iHpAC5P8X,Dabow,Argentina,10326,32341
1Abg5u0GFm9k3jst9mw4gH,Jauría,Argentina,33167,31849
4Se6WxeebNL0yEAs7NvCMY,Billy Bond y La Pesada,Argentina,35632,31708
5RxLAt9nYq8Ww3Bg5kmXOn,Canals,Argentina,13517,31433
5X7IiXMVREXSohJkJEwdef,Viuda e Hijas de Roque Enroll,Argentina,31260,31187
6NHW6BsssESLzyucE7DFId,Andando Descalzo,Argentina,13956,31079
5Uy8OMbe8iXQFXQ3qlaYT5,Tonolec,Argentina,75710,31048
1fl6UrQ5p2aQQwKfkrPNpW,Arco Iris,Argentina,39497,30983
44CVweAvsyk98oKSSDa9IQ,No Lo Soporto,Argentina,11040,30948
2NCZVzchxvVxlKDd05bcHC,Tanghetto,Argentina,26423,30922
5Qkex9yQ5V5FiC4qzMLndD,Tremor,Argentina,13467,30883
7aFWI1ooewKlAlMparvoab,Tren Loco,Argentina,47497,30002
7o5v2sjfFaMOgUKtfMQRWW,Kaleema,Argentina,11194,29955
1VYIR2nkuWXMAeWMppKjcr,San Ignacio,Argentina,8795,29908
2fMEekU8uAScdyHrTgIH4W,Namirí,Argentina,3491,29900
7hBKLnKOnLXNBwJ1l6p24J,Sig Ragga,Argentina,40298,29724
7FGAi3mSjLMsq6p8SErsTA,Cabezones,Argentina,37584,29504
0EHTNOyiEIqOIkE5tlnV4u,Nagual,Argentina,17902,29488
3skX5VEODnCsS8rlpSHS5i,Eiem,Argentina,4108,29394
33GzWHrjT2fnh1eRccvMX4,Aliento de Perro,Argentina,14559,29332
3DnlTB4No4W6fO6Qvghnm4,Los Brujos,Argentina,34896,29060
70sNEhx3ntOpapyIUpL79n,Carlos Libedinsky,Argentina,7614,28653
159dqEoG4ZofiTrcmWEwBG,Cuentos Borgeanos,Argentina,32227,28601
2mJNVPV7WxtrVrPSddTW6V,MUGRE,Argentina,10100,28528
75DO8anWSqwceTHoXKSEKR,La Medianera,Argentina,2730,28522
7rs7LuOnKkLjxj3Lr8J90k,Barda,Argentina,3716,28497
2jdmT8GGcp6lWM58D0ROYf,Goyo Degano,Argentina,4419,28221
0ncK4aJkxd0iHvEbcpbEzk,Capri,Argentina,2341,28096
7DN8Db1uGrW7eUDjKf3Bfi,Juan Deminicis,Argentina,6313,27844
2mFYQhy4Pcp2yvzuZQN9Dw,Cieloazul,Argentina,3312,27802
4Tdm58O53huKPT2480fzjE,Lulacruza,Argentina,22402,27616
26Omu9H1XR7cBoEYrMD9gF,Alfredo Casero,Argentina,10192,27539
4kAM3B6DtYL1GZVIHBglKK,La Charo,Argentina,13958,27537
